id,customer_id,order_number,created_at,modified_at,order_total,total_qty_ordered
1055.0,24,BOU033514,2017-03-14 16:55:47,2021-07-06 15:54:46,1300.0,1.0
1056.0,24,BOU033714,2017-03-14 16:57:35,2021-07-06 15:54:46,1650.0,1.0
1058.0,24,BOU03515,2017-03-15 17:57:40,2021-07-06 15:54:46,6502.76,2.0
1059.0,24,BOS03316,2017-03-16 10:24:27,2021-07-06 15:54:46,9425.0,1.0
1064.0,24,BOU031316,2017-03-16 12:24:06,2021-07-06 15:54:46,6286.0,8.0
1068.0,24,BOU03919,2017-03-19 18:35:12,2021-07-06 15:54:46,1950.0,1.0
1076.0,24,BOU03321,2017-03-21 11:39:28,2021-07-06 15:54:46,4185.0,2.0
1082.0,24,BOU031521,2017-03-21 11:58:24,2021-07-06 15:54:46,325.0,1.0
1089.0,24,BOU032921,2017-03-21 14:05:37,2021-07-06 15:54:46,1950.0,1.0
1090.0,24,BOU033121,2017-03-21 14:17:50,2021-07-06 15:54:46,4500.0,2.0
1093.0,24,BOU033721,2017-03-21 14:24:56,2021-07-06 15:54:46,2375.0,1.0
1095.0,24,BOU034121,2017-03-21 15:16:23,2021-07-06 15:54:46,2350.0,1.0
1096.0,24,BOU034321,2017-03-21 15:41:56,2021-07-06 15:54:46,7750.0,3.0
1097.0,24,BOU034921,2017-03-21 16:31:46,2021-07-06 15:54:46,2850.0,1.0
1098.0,24,BOU034721,2017-03-21 16:31:46,2021-07-06 15:54:46,2850.0,1.0
1099.0,24,BOU035121,2017-03-21 16:39:10,2021-07-06 15:54:46,1175.0,2.0
1100.0,24,BOB 35321.00,2017-03-21 18:45:40,2021-07-06 15:54:46,400.0,1.0
1120.0,24,BOB 34122.00,2017-03-22 16:04:59,2021-07-06 15:54:46,22.0,1.0
1121.0,24,BOB 34322.00,2017-03-22 16:07:40,2021-07-06 15:54:46,63.0,2.0
1122.0,24,BOB 34522.00,2017-03-22 16:24:21,2021-07-06 15:54:46,38.0,2.0
1123.0,24,BOB 34722.00,2017-03-22 16:26:52,2021-07-06 15:54:46,22.0,1.0
1124.0,24,BOB 34922.00,2017-03-22 16:27:53,2021-07-06 15:54:46,47.0,1.0
1125.0,24,BOB 35122.00,2017-03-22 16:31:47,2021-07-06 15:54:46,0.0,2.0
1126.0,24,BOB 35322.00,2017-03-22 16:32:57,2021-07-06 15:54:46,0.0,1.0
1127.0,24,BOB 35522.00,2017-03-22 16:36:45,2021-07-06 15:54:46,22.0,1.0
1128.0,24,BOB 35722.00,2017-03-22 16:38:21,2021-07-06 15:54:46,22.0,1.0
1129.0,24,BOB 35922.00,2017-03-22 16:39:15,2021-07-06 15:54:46,47.0,1.0
1130.0,24,BOB 36122.00,2017-03-22 16:39:58,2021-07-06 15:54:46,0.0,1.0
1131.0,24,BOB 36322.00,2017-03-22 16:40:39,2021-07-06 15:54:46,0.0,1.0
1133.0,24,BOB 36722.00,2017-03-22 16:43:09,2021-07-06 15:54:46,22.0,1.0
1134.0,24,BOB 36922.00,2017-03-22 16:44:55,2021-07-06 15:54:46,0.0,1.0
1135.0,24,BOB 37122.00,2017-03-22 16:45:52,2021-07-06 15:54:46,0.0,1.0
1136.0,24,BOB 37322.00,2017-03-22 16:56:19,2021-07-06 15:54:46,3116.0,2.0
1137.0,24,BOB 37522.00,2017-03-22 16:58:00,2021-07-06 15:54:46,0.0,1.0
1141.0,24,BOB 38322.00,2017-03-22 18:11:34,2021-07-06 15:54:46,22.0,1.0
1142.0,24,BOB 38522.00,2017-03-22 18:12:58,2021-07-06 15:54:46,22.0,1.0
1143.0,24,BOB 38722.00,2017-03-22 18:13:34,2021-07-06 15:54:46,47.0,1.0
1144.0,24,BOB 38922.00,2017-03-22 18:14:17,2021-07-06 15:54:46,0.0,1.0
1146.0,24,BOB 39322.00,2017-03-22 18:15:00,2021-07-06 15:54:46,0.0,1.0
1147.0,24,BOB 39522.00,2017-03-22 18:31:17,2021-07-06 15:54:46,22.0,1.0
1148.0,24,BOB 39722.00,2017-03-22 18:32:40,2021-07-06 15:54:46,22.0,1.0
1149.0,24,BOB 39922.00,2017-03-22 18:33:18,2021-07-06 15:54:46,47.0,1.0
1150.0,24,BOB 310122.00,2017-03-22 18:33:59,2021-07-06 15:54:46,0.0,1.0
1151.0,24,BOB 310322.00,2017-03-22 18:34:41,2021-07-06 15:54:46,0.0,1.0
1152.0,24,BOB 310522.00,2017-03-22 18:35:45,2021-07-06 15:54:46,22.0,1.0
1153.0,24,BOB 310722.00,2017-03-22 18:37:17,2021-07-06 15:54:46,22.0,1.0
1154.0,24,BOB 310922.00,2017-03-22 18:37:55,2021-07-06 15:54:46,47.0,1.0
1155.0,24,BOB 311122.00,2017-03-22 18:38:36,2021-07-06 15:54:46,0.0,1.0
1156.0,24,BOB 311322.00,2017-03-22 18:39:22,2021-07-06 15:54:46,0.0,1.0
1157.0,24,BOB 311522.00,2017-03-22 19:54:23,2021-07-06 15:54:46,22.0,1.0
1158.0,24,BOB 3323.00,2017-03-23 09:07:45,2021-07-06 15:54:46,36.0,2.0
1159.0,24,BOB 3523.00,2017-03-23 09:11:21,2021-07-06 15:54:46,20.0,1.0
1160.0,24,BOB 3723.00,2017-03-23 09:15:15,2021-07-06 15:54:46,45.0,1.0
1162.0,24,BOB 31123.00,2017-03-23 11:06:02,2021-07-06 15:54:46,0.0,3.0
1163.0,24,BOB 31323.00,2017-03-23 11:07:29,2021-07-06 15:54:46,22.0,1.0
1164.0,24,BOB 31523.00,2017-03-23 11:08:11,2021-07-06 15:54:46,47.0,1.0
1165.0,24,BOB 31723.00,2017-03-23 11:08:54,2021-07-06 15:54:46,0.0,1.0
1166.0,24,BOB 31923.00,2017-03-23 11:09:49,2021-07-06 15:54:46,0.0,1.0
1167.0,24,BOB 32123.00,2017-03-23 11:10:37,2021-07-06 15:54:46,17.0,1.0
1168.0,24,BOB 32323.00,2017-03-23 11:12:10,2021-07-06 15:54:46,17.0,1.0
1169.0,24,BOB 32523.00,2017-03-23 11:12:52,2021-07-06 15:54:46,42.0,1.0
1173.0,24,BOB 33323.00,2017-03-23 11:22:38,2021-07-06 15:54:46,22.0,1.0
1178.0,24,BOB 34323.00,2017-03-23 11:48:08,2021-07-06 15:54:46,22.0,1.0
1179.0,24,BOB 34523.00,2017-03-23 11:50:37,2021-07-06 15:54:46,22.0,1.0
1180.0,24,BOB 34723.00,2017-03-23 11:51:55,2021-07-06 15:54:46,22.0,1.0
1181.0,24,BOB 34923.00,2017-03-23 11:53:01,2021-07-06 15:54:46,0.0,1.0
1182.0,24,BOB 35123.00,2017-03-23 11:53:44,2021-07-06 15:54:46,0.0,1.0
1183.0,24,BOB 35323.00,2017-03-23 11:54:28,2021-07-06 15:54:46,17.0,1.0
1184.0,24,BOB 35523.00,2017-03-23 11:55:53,2021-07-06 15:54:46,17.0,1.0
1185.0,24,BOB 35723.00,2017-03-23 11:56:35,2021-07-06 15:54:46,42.0,1.0
1193.0,24,BOB 37323.00,2017-03-23 12:10:46,2021-07-06 15:54:46,47.0,1.0
1194.0,24,BOB 37523.00,2017-03-23 12:11:50,2021-07-06 15:54:46,47.0,1.0
1196.0,24,BOB 37923.00,2017-03-23 14:01:50,2021-07-06 15:54:46,22.0,1.0
1197.0,24,BOB 38123.00,2017-03-23 14:03:12,2021-07-06 15:54:46,22.0,1.0
1198.0,24,BOB 38323.00,2017-03-23 14:03:55,2021-07-06 15:54:46,47.0,1.0
1199.0,24,BOB 38523.00,2017-03-23 14:04:35,2021-07-06 15:54:46,0.0,1.0
1200.0,24,BOB 38723.00,2017-03-23 14:05:19,2021-07-06 15:54:46,0.0,1.0
1201.0,24,BOB 38923.00,2017-03-23 14:06:00,2021-07-06 15:54:46,17.0,1.0
1202.0,24,BOB 39123.00,2017-03-23 14:07:30,2021-07-06 15:54:46,17.0,1.0
1203.0,24,BOB 39323.00,2017-03-23 14:08:11,2021-07-06 15:54:46,42.0,1.0
1214.0,24,BOB 311523.00,2017-03-23 18:05:30,2021-07-06 15:54:46,22.0,1.0
1215.0,24,BOB 311723.00,2017-03-23 18:10:08,2021-07-06 15:54:46,22.0,1.0
1217.0,24,BOB 312123.00,2017-03-23 19:26:24,2021-07-06 15:54:46,22.0,1.0
1222.0,24,BOO03326,2017-03-26 09:23:30,2021-07-06 15:54:46,2235.0,2.0
1225.0,24,BOO03926,2017-03-26 14:17:38,2021-07-06 15:54:46,3282.0,3.0
1227.0,24,BOO031326,2017-03-26 14:23:08,2021-07-06 15:54:46,38.0,2.0
1228.0,24,BOO031526,2017-03-26 14:24:32,2021-07-06 15:54:46,22.0,1.0
1229.0,24,BOO031726,2017-03-26 14:25:21,2021-07-06 15:54:46,0.0,1.0
1230.0,24,BOO031926,2017-03-26 14:26:19,2021-07-06 15:54:46,0.0,1.0
1231.0,24,BOO032126,2017-03-26 14:27:08,2021-07-06 15:54:46,17.0,1.0
1232.0,24,BOO032326,2017-03-26 14:28:39,2021-07-06 15:54:46,17.0,1.0
1238.0,24,BOK033526,3/26/202222 14:47:35,2021-07-06 15:54:46,21.0,1.0
1240.0,24,BOK033926,2017-03-26 14:50:02,2021-07-06 15:54:46,21.0,1.0
1241.0,24,BOK034126,2017-03-26 14:51:28,2021-07-06 15:54:46,21.0,1.0
1242.0,24,BOK034326,2017-03-26 14:52:33,2021-07-06 15:54:46,0.0,1.0
1243.0,24,BOK034526,2017-03-26 14:54:28,2021-07-06 15:54:46,16.0,1.0
1249.0,24,BOK035726,2017-03-26 15:03:31,2021-07-06 15:54:46,0.0,1.0
1251.0,24,BOB 36126.00,2017-03-26 15:06:33,2021-07-06 15:54:46,54.0,3.0
1252.0,24,BOB 36326.00,2017-03-26 15:07:43,2021-07-06 15:54:46,22.0,1.0
1253.0,24,BOB 36526.00,2017-03-26 15:08:08,2021-07-06 15:54:46,27.0,1.0
1254.0,24,BOB 36726.00,2017-03-26 15:08:48,2021-07-06 15:54:46,0.0,1.0
1255.0,24,BOB 36926.00,2017-03-26 15:09:22,2021-07-06 15:54:46,0.0,1.0
1256.0,24,BOB 37126.00,3/2222/2017 15:09:52,2021-07-06 15:54:46,17.0,1.0
1257.0,24,BOB 37326.00,2017-03-26 15:11:18,2021-07-06 15:54:46,17.0,1.0
1258.0,24,BOB 37526.00,2017-03-26 15:11:50,2021-07-06 15:54:46,22.0,1.0
1266.0,24,BOU039126,2017-03-26 15:22:19,2021-07-06 15:54:46,9282.0,4.0
1267.0,24,BOU039326,2017-03-26 15:25:50,2021-07-06 15:54:46,16.0,1.0
1268.0,24,BOU039526,2017-03-26 15:27:16,2021-07-06 15:54:46,41.0,1.0
1269.0,24,BOS039726,2017-03-26 15:29:19,2021-07-06 15:54:46,3316.34,3.0
1270.0,24,BOS039926,2017-03-26 15:30:39,2021-07-06 15:54:46,66.34,1.0
1271.0,24,BOQ0310126,2017-03-26 15:34:07,2021-07-06 15:54:46,82.0,2.0
1272.0,24,BOQ0310326,2017-03-26 15:35:44,2021-07-06 15:54:46,66.0,1.0
1273.0,24,BOQ0310526,2017-03-26 15:37:36,2021-07-06 15:54:46,66.0,1.0
1275.0,24,BOQ0310926,2017-03-26 18:06:15,2021-07-06 15:54:46,66.0,1.0
1276.0,24,BOO0311126,2017-03-26 18:07:35,2021-07-06 15:54:46,38.0,2.0
1277.0,24,BOO0311326,2017-03-26 18:08:52,2021-07-06 15:54:46,22.0,1.0
1278.0,24,BOO0311526,2017-03-26 18:09:28,2021-07-06 15:54:46,0.0,1.0
1279.0,24,BOO0311726,2017-03-26 18:09:59,2021-07-06 15:54:46,0.0,1.0
1280.0,24,BOO0311926,2017-03-26 18:10:37,2021-07-06 15:54:46,17.0,1.0
1281.0,24,BOO0312126,2017-03-26 18:11:59,2021-07-06 15:54:46,17.0,1.0
,24,BOK0313326,2017-03-26 18:23:18,2021-07-06 15:54:46,21.0,1.0
1288.0,24,BOK0313526,2017-03-26 18:24:28,2021-07-06 15:54:46,21.0,1.0
1289.0,24,BOK0313726,2017-03-26 18:25:01,2021-07-06 15:54:46,0.0,1.0
1290.0,24,BOK0313926,2017-03-26 18:25:31,2021-07-06 15:54:46,0.0,1.0
1291.0,24,BOK0314126,2017-03-26 18:26:58,2021-07-06 15:54:46,16.0,1.0
1297.0,24,BOK0315326,2017-03-26 18:34:44,2021-07-06 15:54:46,0.0,1.0
1298.0,24,BOK0315526,2017-03-26 18:45:30,2021-07-06 15:54:46,0.0,1.0
1299.0,24,BOK0315726,2017-03-26 18:46:24,2021-07-06 15:54:46,0.0,1.0
1300.0,24,BOU0315926,2017-03-26 19:28:10,2021-07-06 15:54:46,0.0,1.0
1301.0,24,BOK0316126,2017-03-26 19:48:34,2021-07-06 15:54:46,0.0,1.0
1302.0,24,BOK0316326,2017-03-26 19:51:13,2021-07-06 15:54:46,21.0,1.0
1303.0,24,BOK0316526,2017-03-26 19:52:14,2021-07-06 15:54:46,0.0,1.0
1304.0,24,BOK0316726,2017-03-26 19:53:27,2021-07-06 15:54:46,16.0,1.0
1305.0,24,BOK0316926,2017-03-26 19:55:10,2021-07-06 15:54:46,16.0,1.0
1308.0,24,BOK03327,2017-03-27 09:16:13,2021-07-06 15:54:46,21.0,1.0
1309.0,24,BOB 3527.00,2017-03-27 09:17:41,2021-07-06 15:54:46,22.0,1.0
1310.0,24,BOB 3727.00,2017-03-27 09:31:50,2021-07-06 15:54:46,22.0,1.0
1314.0,24,BOK031527,2017-03-27 10:04:57,2021-07-06 15:54:46,21.0,1.0
1315.0,24,BOK031727,2017-03-27 10:06:19,2021-07-06 15:54:46,21.0,1.0
1316.0,24,BOK031927,2017-03-27 10:06:52,2021-07-06 15:54:46,0.0,1.0
1317.0,24,BOK032127,2017-03-27 10:07:29,2021-07-06 15:54:46,0.0,1.0
1318.0,24,BOK032327,2017-03-27 10:08:07,2021-07-06 15:54:46,16.0,1.0
1319.0,24,BOK032527,2017-03-27 10:09:27,2021-07-06 15:54:46,,1.0
1326.0,24,BOB 33927.00,2017-03-27 10:18:51,2021-07-06 15:54:46,5404.4,2.0
1328.0,24,BOO034327,2017-03-27 10:35:45,2021-07-06 15:54:46,38.0,2.0
1329.0,24,BOO034527,2017-03-27 10:37:08,2021-07-06 15:54:46,22.0,1.0
1330.0,24,BOO034727,2017-03-27 10:37:41,2021-07-06 15:54:46,0.0,1.0
1331.0,24,BOO034927,2017-03-27 10:38:16,2021-07-06 15:54:46,0.0,1.0
1332.0,24,BOO035127,2017-03-27 10:38:51,2021-07-06 15:54:46,17.0,1.0
1333.0,24,BOO035327,2017-03-27 10:40:11,2021-07-06 15:54:46,17.0,1.0
1346.0,24,BOU037927,2017-03-27 13:30:38,2021-07-06 15:54:46,16.0,1.0
1347.0,24,BOU038127,2017-03-27 13:31:56,2021-07-06 15:54:46,16.0,1.0
1348.0,24,BOU038327,2017-03-27 13:32:28,2021-07-06 15:54:46,0.0,1.0
1349.0,24,BOU038527,2017-03-27 13:33:04,2021-07-06 15:54:46,0.0,1.0
1350.0,24,BOU038727,2017-03-27 13:33:42,2021-07-06 15:54:46,11.0,1.0
1351.0,24,BOU038927,2017-03-27 13:34:58,2021-07-06 15:54:46,11.0,1.0
1352.0,24,BOU039127,2017-03-27 14:11:11,2021-07-06 15:54:46,41.0,1.0
1353.0,24,BOU039327,2017-03-27 14:14:01,2021-07-06 15:54:46,16.0,1.0
1354.0,24,BOU039527,2017-03-27 14:15:17,2021-07-06 15:54:46,16.0,1.0
1355.0,24,BOU039727,2017-03-27 14:15:46,2021-07-06 15:54:46,41.0,1.0
1367.0,24,BOU03328,2017-03-28 10:37:23,2021-07-06 15:54:46,1961.0,2.0
1368.0,24,BOU03528,2017-03-28 10:49:44,2021-07-06 15:54:46,16.0,1.0
1372.0,24,BOU031328,2017-03-28 12:42:39,2021-07-06 15:54:46,16.0,1.0
1373.0,24,BOU031528,2017-03-28 12:44:24,2021-07-06 15:54:46,16.0,1.0
1374.0,24,BOU031728,2017-03-28 12:45:07,2021-07-06 15:54:46,41.0,1.0
1375.0,24,BOU031928,2017-03-28 12:47:09,2021-07-06 15:54:46,32.0,2.0
1376.0,24,BOU032128,2017-03-28 12:49:33,2021-07-06 15:54:46,16.0,1.0
1377.0,24,BOU032328,2017-03-28 12:51:27,2021-07-06 15:54:46,41.0,1.0
1378.0,24,BOS032528,2017-03-28 12:52:46,2021-07-06 15:54:46,66.34,1.0
1379.0,24,BOS032728,2017-03-28 12:54:19,2021-07-06 15:54:46,66.34,1.0
1380.0,24,BOS032928,2017-03-28 12:55:06,2021-07-06 15:54:46,91.34,1.0
1382.0,24,BOS033328,2017-03-28 12:56:12,2021-07-06 15:54:46,66.34,1.0
1383.0,24,BOS033528,2017-03-28 12:57:46,2021-07-06 15:54:46,66.34,1.0
1384.0,24,BOS033728,2017-03-28 12:58:34,2021-07-06 15:54:46,91.34,1.0
1386.0,24,BOQ034128,2017-03-28 12:59:19,2021-07-06 15:54:46,82.0,2.0
1387.0,24,BOQ034328,2017-03-28 13:00:33,2021-07-06 15:54:46,66.0,1.0
1388.0,24,BOQ034528,2017-03-28 13:02:11,2021-07-06 15:54:46,82.0,2.0
1389.0,24,BOQ034728,2017-03-28 13:03:25,2021-07-06 15:54:46,66.0,1.0
1390.0,24,BOB 34928.00,2017-03-28 13:04:18,2021-07-06 15:54:46,38.0,2.0
1391.0,24,BOB 35128.00,2017-03-28 13:05:33,2021-07-06 15:54:46,22.0,1.0
1392.0,24,BOB 35328.00,2017-03-28 13:06:02,2021-07-06 15:54:46,27.0,1.0
1393.0,24,BOB 35528.00,2017-03-28 13:06:58,2021-07-06 15:54:46,22.0,1.0
1394.0,24,BOB 35728.00,2017-03-28 13:08:13,2021-07-06 15:54:46,22.0,1.0
1395.0,24,BOB 35928.00,2017-03-28 13:08:40,2021-07-06 15:54:46,27.0,1.0
1396.0,24,BOK036128,2017-03-28 13:09:37,2021-07-06 15:54:46,21.0,1.0
1397.0,24,BOK036328,2017-03-28 13:11:20,2021-07-06 15:54:46,21.0,1.0
1398.0,24,BOK036528,2017-03-28 13:12:24,2021-07-06 15:54:46,21.0,1.0
1399.0,24,BOK036728,2017-03-28 13:13:45,2021-07-06 15:54:46,21.0,1.0
1400.0,24,BOO036928,2017-03-28 13:15:22,2021-07-06 15:54:46,2191.0,2.0
1401.0,24,BOO037128,2017-03-28 13:16:40,2021-07-06 15:54:46,22.0,1.0
1402.0,24,BOO037328,2017-03-28 13:18:01,2021-07-06 15:54:46,22.0,1.0
1403.0,24,BOO037528,2017-03-28 13:19:18,2021-07-06 15:54:46,22.0,1.0
1405.0,24,BOO037928,2017-03-28 17:45:27,2021-07-06 15:54:46,22.0,1.0
1406.0,24,BOU04302,2017-04-02 11:51:50,2021-07-06 15:54:46,21327.0,12.0
1407.0,24,BOU04502,2017-04-02 12:22:10,2021-07-06 15:54:46,880.0,1.0
1408.0,24,BOU04702,2017-04-02 13:37:32,2021-07-06 15:54:46,8325.0,1.0
1409.0,24,BOU04303,2017-04-03 10:07:19,2021-07-06 15:54:46,10800.0,4.0
1410.0,24,BOB 4503.00,2017-04-03 17:28:51,2021-07-06 15:54:46,2650.0,1.0
1411.0,24,BOB 4304.00,2017-04-04 14:47:26,2021-07-06 15:54:46,3310.0,1.0
1412.0,24,BOQ04504,2017-04-04 14:49:20,2021-07-06 15:54:46,3000.0,1.0
1414.0,24,BOO04904,2017-04-04 18:00:30,2021-07-06 15:54:46,225.0,1.0
1415.0,24,BOK041104,2017-04-04 18:02:34,2021-07-06 15:54:46,200.0,1.0
1416.0,24,BOQ041304,2017-04-04 18:04:00,2021-07-06 15:54:46,3050.0,1.0
1419.0,24,BOB 41904.00,2017-04-04 20:09:52,2021-07-06 15:54:46,2400.0,1.0
1420.0,24,BOU04305,2017-04-05 09:07:58,2021-07-06 15:54:46,1666.0,2.0
1421.0,24,BOU04505,2017-04-05 09:12:30,2021-07-06 15:54:46,89.0,4.0
1424.0,24,BOU041105,2017-04-05 16:53:45,2021-07-06 15:54:46,16.0,1.0
1425.0,24,BOU04306,2017-04-06 16:06:18,2021-07-06 15:54:46,16.0,1.0
1426.0,24,BOU04506,2017-04-06 16:40:55,2021-07-06 15:54:46,128.0,8.0
1427.0,24,BOU04706,2017-04-06 16:43:47,2021-07-06 15:54:46,16.0,1.0
1428.0,24,BOU04906,2017-04-06 16:46:53,2021-07-06 15:54:46,16.0,1.0
1432.0,24,BOU04709,2017-04-09 16:08:04,2021-07-06 15:54:46,4866.0,2.0
1434.0,24,BOU041109,2017-04-09 16:12:17,2021-07-06 15:54:46,16.0,1.0
1435.0,24,BOU041309,2017-04-09 16:13:52,2021-07-06 15:54:46,16.0,1.0
1436.0,24,BOU041509,2017-04-09 16:16:30,2021-07-06 15:54:46,57.0,2.0
1437.0,24,BOU041709,2017-04-09 16:19:02,2021-07-06 15:54:46,41.0,1.0
1438.0,24,BOQ04310,2017-04-10 10:08:58,2021-07-06 15:54:46,12450.0,1.0
1439.0,24,BOQ04510,2017-04-10 10:27:28,2021-07-06 15:54:46,5900.0,1.0
1440.0,24,BOU04710,2017-04-10 15:43:09,2021-07-06 15:54:46,16.0,1.0
1441.0,24,BOU04910,2017-04-10 15:59:25,2021-07-06 15:54:46,400.0,1.0
1442.0,24,BOU041110,2017-04-10 18:10:42,2021-07-06 15:54:46,1200.0,1.0
1443.0,24,BOU041310,2017-04-10 18:16:37,2021-07-06 15:54:46,1600.0,1.0
1444.0,24,BOS041510,2017-04-10 18:26:54,2021-07-06 15:54:46,2335.0,3.0
1445.0,24,BOS041710,2017-04-10 18:28:28,2021-07-06 15:54:46,1045.0,1.0
1451.0,24,BOS042910,2017-04-10 19:59:28,2021-07-06 15:54:46,1950.0,1.0
1452.0,24,BOU04311,2017-04-11 08:28:26,2021-07-06 15:54:46,975.0,1.0
1453.0,24,BOU04511,2017-04-11 08:47:10,2021-07-06 15:54:46,,1.0
1454.0,24,BOU04711,2017-04-11 09:57:52,2021-07-06 15:54:46,2600.0,1.0
1455.0,24,BOU04911,2017-04-11 10:18:39,2021-07-06 15:54:46,4125.0,1.0
1460.0,24,BOU04712,2017-04-12 10:41:34,2021-07-06 15:54:46,0.0,3.0
1465.0,24,BOU041712,2017-04-12 14:20:33,2021-07-06 15:54:46,1600.0,1.0
1466.0,24,BOU041912,2017-04-12 14:25:19,2021-07-06 15:54:46,6375.0,1.0
1471.0,24,BOU041113,2017-04-13 11:20:58,2021-07-06 15:54:46,210.0,1.0
1472.0,24,BOU041313,2017-04-13 14:26:28,2021-07-06 15:54:46,16.0,1.0
1473.0,24,BOU041513,2017-04-13 14:27:07,2021-07-06 15:54:46,16.0,1.0
1475.0,24,BOU041913,2017-04-13 18:54:00,2021-07-06 15:54:46,16.0,1.0
1476.0,24,BOU042113,2017-04-13 18:54:53,2021-07-06 15:54:46,41.0,1.0
1477.0,24,BOU042313,2017-04-13 18:55:47,2021-07-06 15:54:46,16.0,1.0
1478.0,24,BOU042513,2017-04-13 18:56:47,2021-07-06 15:54:46,0.0,1.0
1479.0,24,BOU042713,2017-04-13 18:58:16,2021-07-06 15:54:46,16.0,1.0
1480.0,24,BOU042913,2017-04-13 18:59:27,2021-07-06 15:54:46,16.0,1.0
1495.0,24,BOU04517,2017-04-17 17:24:04,2021-07-06 15:54:46,0.0,4.0
1496.0,24,BOU04717,2017-04-17 17:27:54,2021-07-06 15:54:46,0.0,3.0
1497.0,24,BOU04917,2017-04-17 17:28:49,2021-07-06 15:54:46,16.0,1.0
1498.0,24,BOU041117,2017-04-17 17:29:21,2021-07-06 15:54:46,41.0,1.0
1499.0,24,BOU041317,2017-04-17 17:45:46,2021-07-06 15:54:46,112.0,7.0
1500.0,24,BOU041517,2017-04-17 17:54:26,2021-07-06 15:54:46,16.0,1.0
1501.0,24,BOU041717,2017-04-17 17:58:41,2021-07-06 15:54:46,27.0,2.0
1502.0,24,BOU041917,2017-04-17 18:00:37,2021-07-06 15:54:46,11.0,1.0
1503.0,24,BOU042117,2017-04-17 18:01:46,2021-07-06 15:54:46,36.0,1.0
1506.0,24,BOB 4718.00,2017-04-18 15:32:33,2021-07-06 15:54:46,58.0,1.0
1507.0,24,BOO04918,2017-04-18 15:33:59,2021-07-06 15:54:46,88.0,1.0
1508.0,24,BOK041118,2017-04-18 15:36:49,2021-07-06 15:54:46,69.0,1.0
1511.0,24,BOU041718,2017-04-18 17:30:39,2021-07-06 15:54:46,3175.0,1.0
1523.0,24,BOU04720,2017-04-20 15:41:28,2021-07-06 15:54:46,3758.0,3.0
1524.0,24,BOU04920,2017-04-20 15:42:54,2021-07-06 15:54:46,16.0,1.0
1525.0,24,BOU041120,2017-04-20 15:43:32,2021-07-06 15:54:46,41.0,1.0
1526.0,24,BOU041320,2017-04-20 15:44:09,2021-07-06 15:54:46,0.0,1.0
1527.0,24,BOU041520,2017-04-20 15:44:46,2021-07-06 15:54:46,0.0,1.0
1528.0,24,BOU041720,2017-04-20 15:45:28,2021-07-06 15:54:46,11.0,1.0
1529.0,24,BOU041920,2017-04-20 15:46:54,2021-07-06 15:54:46,11.0,1.0
1530.0,24,BOU042120,2017-04-20 15:47:30,2021-07-06 15:54:46,36.0,1.0
1557.0,24,BOU047520,2017-04-20 19:19:16,2021-07-06 15:54:46,48.0,3.0
1558.0,24,BOU047720,2017-04-20 19:24:16,2021-07-06 15:54:46,16.0,1.0
1561.0,24,BOU04524,2017-04-24 15:07:57,2021-07-06 15:54:46,4026.0,2.0
1562.0,24,BOU04724,2017-04-24 15:09:42,2021-07-06 15:54:46,16.0,1.0
1570.0,24,BOU042324,2017-04-24 16:08:06,2021-07-06 15:54:46,32.0,2.0
1579.0,24,BOU04325,2017-04-25 08:56:26,2021-07-06 15:54:46,32.0,2.0
1580.0,24,BOU04525,2017-04-25 10:20:29,2021-07-06 15:54:46,2466.0,2.0
1599.0,24,BOU04926,2017-04-26 15:25:37,2021-07-06 15:54:46,910.0,1.0
1600.0,24,BOU041126,2017-04-26 15:28:51,2021-07-06 15:54:46,909.661,1.0
1604.0,24,BOU04327,2017-04-27 11:03:57,2021-07-06 15:54:46,910.0,1.0
1607.0,24,BOU04927,2017-04-27 11:17:06,2021-07-06 15:54:46,910.0,1.0
1608.0,24,BOU05301,2017-05-01 18:46:14,2021-07-06 15:54:46,910.0,1.0
1612.0,24,BOU05303,2017-05-03 10:05:01,2021-07-06 15:54:46,1820.0,2.0
1616.0,24,BOU051103,2017-05-03 15:28:55,2021-07-06 15:54:46,8020.0,3.0
1617.0,24,BOS05304,2017-05-04 18:53:17,2021-07-06 15:54:46,3550.0,2.0
1618.0,24,BOS05504,2017-05-04 19:06:57,2021-07-06 15:54:46,2575.0,1.0
1619.0,24,BOS05704,2017-05-04 19:08:34,2021-07-06 15:54:46,1675.0,1.0
1620.0,24,BOS05305,2017-05-05 13:49:12,2021-07-06 15:54:46,4625.0,2.0
1621.0,24,BOS05505,2017-05-05 13:52:51,2021-07-06 15:54:46,1650.0,1.0
1622.0,24,BOS05705,2017-05-05 13:56:44,2021-07-06 15:54:46,6675.0,1.0
1623.0,24,BOS05307,2017-05-07 18:55:48,2021-07-06 15:54:46,1875.0,2.0
1624.0,24,BOS05507,2017-05-07 19:07:50,2021-07-06 15:54:46,1500.0,1.0
1634.0,24,BOU051908,2017-05-08 19:50:31,2021-07-06 15:54:46,3640.0,4.0
1639.0,24,BOU05309,2017-05-09 14:56:58,2021-07-06 15:54:46,1810.0,2.0
1640.0,24,BOU05509,2017-05-09 15:00:35,2021-07-06 15:54:46,2837.0,1.0
1641.0,24,BOU05709,2017-05-09 15:05:13,2021-07-06 15:54:46,2100.0,1.0
1642.0,24,BOU05909,2017-05-09 15:06:39,2021-07-06 15:54:46,0.0,1.0
